SUCURSAL,FECHA,HORA,FOLIO_CORTE,CAJA,CAJERO,FONDO_INICIAL,VENTAS_TOTALES_NETAS,RETIROS,SISTEMA_DEBE_HABER,REAL_CONTADO,DIFERENCIA,PAGO_DEBITO,PAGO_CREDITO,PAGO_EFECTIVO_CALC,FUE_MODIFICADO,USUARIO_MODIF,FECHA_MODIF
Tienda 2,2024-06-22,15:00:16.944000,Corte 3753,Caja 3,Cajero 5,733.67,2458.48,14.42,3137.45,3198.96,12.56,406.99,0.0,2001.11,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-22,21:29:27.547000,Corte 3754,Caja 3,Cajero 3,2088.99,4925.66,3830.54,3211.45,3194.71,3.64,163.14,0.0,4730.32,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-23,15:59:26.525000,Corte 3755,Caja 3,Cajero 5,1444.82,3065.98,2264.31,2238.49,2261.46,1.83,0.0,55.08,3019.3,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-24,15:33:40.856000,Corte 3756,Caja 3,Cajero 5,1275.19,2206.53,1575.14,1883.54,1880.95,0.31,249.14,0.0,1962.58,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-24,20:01:25.464000,Corte 3757,Caja 3,Cajero 3,1218.63,1102.49,0.0,2348.98,2313.01,-0.52,0.0,0.0,1094.49,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-25,15:49:04.268000,Corte 3758,Caja 3,Cajero 5,1222.93,2110.29,0.0,3369.22,3357.62,1.36,162.12,314.21,1634.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-25,19:59:41.478000,Corte 3759,Caja 3,Cajero 3,1156.31,1766.06,0.0,2867.53,2871.19,-1.27,0.0,0.0,1754.6,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-26,16:00:30.217000,Corte 3760,Caja 3,Cajero 5,942.66,2662.16,0.0,3686.46,3620.69,0.73,158.44,0.0,2497.87,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-26,19:57:13.149000,Corte 3761,Caja 3,Cajero 3,1065.62,811.05,0.0,1902.69,1862.79,0.0,0.0,0.0,812.14,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-27,15:48:14.156000,Corte 3762,Caja 3,Cajero 5,622.49,824.95,0.0,1437.62,1451.6,-1.17,38.15,0.0,789.64,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-27,19:56:54.155000,Corte 3763,Caja 3,Cajero 3,1036.87,706.77,0.0,1750.92,1779.63,26.59,45.79,0.0,665.57,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-28,15:35:52.270000,Corte 3764,Caja 3,Cajero 5,1347.06,1140.14,1278.66,1239.33,1279.22,31.21,0.0,181.13,963.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-28,19:55:56.402000,Corte 3765,Caja 3,Cajero 3,948.67,950.41,578.87,1342.47,1289.06,-30.18,0.0,0.0,940.33,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-29,14:43:28.835000,Corte 3766,Caja 3,Cajero 5,921.69,2876.93,1288.21,2446.5,2463.58,-41.19,0.0,140.49,2708.38,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-29,21:32:23.442000,Corte 3767,Caja 3,Cajero 3,799.86,3299.48,1896.96,2185.01,4923.74,2736.43,283.78,0.0,2990.83,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-06-30,15:54:49.442000,Corte 3768,Caja 3,Cajero 5,1612.86,3180.25,2273.53,2545.52,2499.72,0.66,0.0,0.0,3227.49,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-01,15:44:23.752000,Corte 3769,Caja 3,Cajero 5,1644.39,2489.07,2547.96,1560.49,1590.13,29.52,0.0,0.0,2493.82,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-01,19:56:35.067000,Corte 3770,Caja 3,Cajero 3,1596.99,1018.78,0.0,2602.29,2548.45,-31.44,0.0,0.0,1026.45,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-02,15:42:11.673000,Corte 3771,Caja 3,Cajero 5,1180.29,3419.7,2562.9,2021.19,2001.58,-36.27,162.11,0.0,3225.58,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-02,20:06:55.709000,Corte 3772,Caja 3,Cajero 3,1324.0,912.47,0.0,2242.59,2264.24,1.58,0.0,0.0,920.24,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-03,15:58:09.621000,Corte 3773,Caja 3,Cajero 5,957.11,2936.24,1880.29,1999.13,2031.91,32.35,0.0,0.0,2909.88,SI,Admin 6,INFORMACION_PROTEGIDA
Tienda 2,2024-07-03,20:13:50.416000,Corte 3774,Caja 3,Cajero 3,1088.38,1099.94,126.42,2065.38,2057.19,-3.61,0.0,338.46,766.52,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-04,15:40:31.452000,Corte 3775,Caja 3,Cajero 5,1059.95,2104.88,1639.24,1485.43,1488.13,0.4,0.0,0.0,2077.01,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-04,19:57:22.402000,Corte 3776,Caja 3,Cajero 5,983.98,1490.01,0.0,2528.3,2462.13,0.38,363.31,0.0,1139.68,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-05,15:37:05.639000,Corte 3777,Caja 3,Cajero 5,1047.9,1724.07,1253.76,1468.5,1463.71,0.62,0.0,0.0,1717.14,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-05,19:51:27.502000,Corte 3778,Caja 3,Cajero 5,1097.83,989.93,0.0,2094.29,2095.09,1.89,0.0,0.0,988.2,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-06,14:54:33.356000,Corte 3779,Caja 3,Cajero 5,1208.78,4487.62,1610.49,4119.35,4041.34,-9.37,745.97,0.0,3684.69,SI,Admin 6,INFORMACION_PROTEGIDA
Tienda 2,2024-07-06,21:25:53.831000,Corte 3780,Caja 3,Cajero 3,1343.19,3138.58,2553.11,1967.66,1950.08,0.17,747.49,0.0,2427.99,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-07,15:58:37.352000,Corte 3781,Caja 3,Cajero 5,591.76,1949.96,385.92,2164.48,3327.33,1151.52,0.0,49.74,1934.02,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-08,16:05:11.143000,Corte 3782,Caja 3,Cajero 5,1936.56,1887.78,445.31,3340.59,3372.67,0.98,0.0,0.0,1866.16,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-09,15:45:31.759000,Corte 3783,Caja 3,Cajero 5,2062.36,2155.33,1597.09,2622.65,2626.2,0.54,36.83,93.58,1998.98,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-09,19:53:22.858000,Corte 3784,Caja 3,Cajero 3,1676.85,737.1,0.0,2400.6,2383.47,0.32,50.31,0.0,695.61,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-10,15:34:55.305000,Corte 3785,Caja 3,Cajero 5,1729.08,1755.87,1451.63,2019.01,2007.78,1.38,107.72,0.0,1640.96,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-10,19:53:37.335000,Corte 3786,Caja 3,Cajero 3,1463.82,502.96,0.0,1977.64,1967.03,0.0,0.0,0.0,512.3,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-11,15:38:14.940000,Corte 3787,Caja 3,Cajero 5,1253.98,1930.01,413.53,2738.12,2765.16,0.12,359.25,0.0,1543.79,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-11,19:56:15.652000,Corte 3788,Caja 3,Cajero 3,1395.46,1538.58,0.0,2985.06,2957.3,0.0,0.0,0.0,1543.97,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-12,15:44:41.260000,Corte 3789,Caja 3,Cajero 5,1317.66,1355.82,0.0,2654.83,2651.3,-5.92,0.0,0.0,1349.71,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-12,19:54:24.050000,Corte 3790,Caja 3,Cajero 3,1495.21,420.44,324.93,1613.22,1598.5,-4.18,0.0,0.0,416.88,SI,Admin 5,INFORMACION_PROTEGIDA
Tienda 2,2024-07-13,15:36:45.424000,Corte 3791,Caja 3,Cajero 5,1160.12,2372.43,2555.54,987.48,2142.22,1174.66,0.0,0.0,2371.37,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-13,21:27:09.557000,Corte 3792,Caja 3,Cajero 3,2067.99,3057.99,1568.28,3445.49,3515.27,1.37,110.36,136.12,2804.95,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-14,16:00:16.879000,Corte 3793,Caja 3,Cajero 5,2012.68,2590.43,806.41,3786.55,3827.82,-0.15,160.63,0.0,2423.63,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-15,15:45:49.114000,Corte 3794,Caja 3,Cajero 5,1811.14,2165.27,1253.06,2703.24,2720.43,5.8,312.93,0.0,1821.65,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-15,20:29:06.922000,Corte 3795,Caja 3,Cajero 3,1681.29,1719.95,1265.82,2118.19,2136.93,-9.2,179.84,0.0,1551.45,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-16,15:47:53.331000,Corte 3796,Caja 3,Cajero 5,1488.17,677.95,408.09,1784.11,1775.73,0.31,70.5,0.0,623.5,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-16,20:32:21.573000,Corte 3797,Caja 3,Cajero 3,1082.35,1081.36,0.0,2158.17,2172.09,-2.78,183.62,0.0,882.46,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-17,15:38:29.580000,Corte 3798,Caja 3,Cajero 5,1252.52,1401.66,10.87,2653.7,2707.8,1.48,0.0,0.0,1401.92,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-17,20:27:54.757000,Corte 3799,Caja 3,Cajero 5,1247.62,1443.39,0.0,2685.62,2665.78,-43.34,292.09,0.0,1173.78,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-18,15:37:24.543000,Corte 3800,Caja 3,Cajero 5,1437.5,603.36,0.0,2039.47,2038.79,0.35,0.0,0.0,620.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-18,20:30:03.664000,Corte 3801,Caja 3,Cajero 5,1088.36,1492.79,0.0,2557.81,2563.74,0.6,0.0,182.36,1289.71,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-19,15:33:13.661000,Corte 3802,Caja 3,Cajero 5,972.78,3546.75,2563.39,2018.46,2012.31,-18.75,0.0,0.0,3618.63,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-19,20:40:07.414000,Corte 3803,Caja 3,Cajero 3,1290.99,1073.63,594.42,1764.43,1654.71,-107.07,0.0,0.0,1051.83,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-20,15:32:30.248000,Corte 3804,Caja 3,Cajero 5,1234.29,1254.34,0.0,2494.38,2492.19,-6.37,0.0,0.0,1228.16,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-20,21:26:59.231000,Corte 3805,Caja 3,Cajero 3,2344.35,2198.34,1902.1,2604.87,2563.39,0.0,0.0,0.0,2205.38,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-21,15:56:38.202000,Corte 3806,Caja 3,Cajero 5,2320.89,3023.94,2446.42,2920.93,2881.09,0.7,221.56,0.0,2766.69,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-22,15:29:59.097000,Corte 3807,Caja 3,Cajero 5,2198.29,1135.58,0.0,3399.52,3363.17,0.52,0.0,0.0,1138.67,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-22,20:26:47.469000,Corte 3808,Caja 3,Cajero 3,2048.04,1148.87,0.0,3179.79,3213.55,50.4,0.0,0.0,1140.63,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-23,15:35:02.708000,Corte 3809,Caja 3,Cajero 5,1732.85,990.34,0.0,2743.77,2731.48,2.43,0.0,0.0,1006.93,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-23,20:33:25.985000,Corte 3810,Caja 3,Cajero 3,1674.85,639.38,0.0,2334.25,2280.98,-0.63,0.0,0.0,650.32,SI,Admin 5,INFORMACION_PROTEGIDA
Tienda 2,2024-07-24,15:38:23.217000,Corte 3811,Caja 3,Cajero 5,1404.44,1060.85,0.0,2521.39,2492.15,0.52,0.0,0.0,1072.29,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-24,20:25:15.687000,Corte 3812,Caja 3,Cajero 3,1282.2,1198.92,0.0,2500.64,2454.47,-3.93,160.75,311.1,713.57,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-25,15:33:39.231000,Corte 3813,Caja 3,Cajero 5,1383.64,1059.78,0.0,2475.17,2432.67,-0.26,0.0,0.0,1068.4,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-25,20:31:51.154000,Corte 3814,Caja 3,Cajero 3,1351.86,1193.4,0.0,2561.45,2544.64,0.63,0.0,127.84,1068.67,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-26,16:08:10.515000,Corte 3815,Caja 3,Cajero 5,1250.3,1606.25,0.0,2858.99,2866.65,25.56,0.0,0.0,1594.07,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-26,20:27:15.038000,Corte 3816,Caja 3,Cajero 3,1871.14,944.79,604.3,2198.23,2202.06,-5.97,0.0,0.0,927.05,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-27,14:07:53.079000,Corte 3817,Caja 3,Cajero 5,1361.25,2078.49,1285.42,2156.78,2168.5,-40.56,223.1,0.0,1888.3,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-27,21:27:34.630000,Corte 3818,Caja 3,Cajero 3,1549.51,3632.83,1929.97,3253.98,4103.04,834.79,507.17,114.43,2983.73,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-28,15:56:34.912000,Corte 3819,Caja 3,Cajero 5,2004.04,2594.04,503.34,4115.88,4253.79,190.87,682.21,103.82,1815.42,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-29,15:43:06.968000,Corte 3820,Caja 3,Cajero 5,1837.56,3291.3,1912.59,3190.05,3213.01,6.42,0.0,0.0,3275.88,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-29,20:26:10.244000,Corte 3821,Caja 3,Cajero 3,1892.35,560.45,0.0,2474.95,2443.36,-63.92,36.58,0.0,526.38,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-30,15:46:48.471000,Corte 3822,Caja 3,Cajero 5,1962.04,1872.68,1591.13,2182.89,2220.83,0.32,148.66,0.0,1695.47,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-30,20:20:13.271000,Corte 3823,Caja 3,Cajero 5,1715.76,1594.43,0.0,3340.69,3327.58,-1.44,324.83,0.0,1255.58,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-31,15:34:08.010000,Corte 3824,Caja 3,Cajero 5,1547.78,1948.67,333.15,3129.77,3161.58,0.0,160.36,0.0,1785.96,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-07-31,20:32:02.917000,Corte 3825,Caja 3,Cajero 5,1682.67,759.06,0.0,2428.57,2419.27,-1.72,0.0,0.0,756.69,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-01,15:35:55.951000,Corte 3826,Caja 3,Cajero 5,1480.25,3468.11,2238.78,2687.62,2761.85,1.17,457.46,0.0,3058.64,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-01,20:19:00.977000,Corte 3827,Caja 3,Cajero 3,1549.15,876.39,0.0,2463.6,1459.16,-976.57,0.0,0.0,877.21,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-02,14:04:21.788000,Corte 3828,Caja 3,Cajero 5,1439.41,1207.46,0.0,2634.79,2639.87,-2.97,34.13,0.0,1186.43,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-02,20:27:07.606000,Corte 3829,Caja 3,Cajero 5,1404.19,1310.91,600.49,2173.95,2159.27,3.62,277.73,0.0,1035.63,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-03,15:09:04.280000,Corte 3830,Caja 3,Cajero 5,1129.56,1828.37,0.0,2935.13,2949.12,-18.62,74.84,50.64,1706.28,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-03,21:23:50.068000,Corte 3831,Caja 3,Cajero 3,2037.26,3324.36,1904.13,3492.07,3421.01,0.13,0.0,48.39,3214.78,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-04,16:05:02.428000,Corte 3832,Caja 3,Cajero 5,1762.49,2415.25,1664.38,2528.86,2533.81,0.41,0.0,0.0,2391.41,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-05,15:44:18.500000,Corte 3833,Caja 3,Cajero 5,1621.53,1689.98,1254.33,2012.72,2071.41,-0.08,0.0,0.0,1721.06,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-05,20:20:34.801000,Corte 3834,Caja 3,Cajero 3,1405.11,884.46,0.0,2331.88,2322.38,42.49,0.0,0.0,904.78,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-06,15:38:21.459000,Corte 3835,Caja 3,Cajero 5,1432.42,1764.63,0.0,3267.63,3261.46,-0.54,49.52,0.0,1748.2,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-06,20:19:28.041000,Corte 3836,Caja 3,Cajero 5,1655.28,1262.03,0.0,2929.69,2955.78,-2.58,0.0,0.0,1258.53,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-07,15:46:27.736000,Corte 3837,Caja 3,Cajero 5,1312.14,1512.27,25.99,2839.67,2800.47,0.14,210.09,0.0,1296.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-07,20:18:09.422000,Corte 3838,Caja 3,Cajero 5,1521.17,1216.73,0.0,2731.8,2957.38,207.34,0.0,0.0,1191.44,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-08,15:39:50.880000,Corte 3839,Caja 3,Cajero 5,1458.14,1238.08,0.0,2671.58,2670.41,7.11,177.42,0.0,1049.61,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-08,20:27:32.100000,Corte 3840,Caja 3,Cajero 5,1694.41,798.6,0.0,2470.65,2524.73,-0.64,0.0,0.0,803.61,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-09,15:46:53.186000,Corte 3841,Caja 3,Cajero 5,1691.63,1405.06,0.0,3118.17,3082.53,0.0,114.43,230.07,1058.45,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-09,20:27:58.855000,Corte 3842,Caja 3,Cajero 3,1636.72,500.16,604.67,1518.49,1519.14,-2.64,0.0,0.0,512.95,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-10,15:31:40.393000,Corte 3843,Caja 3,Cajero 5,1344.12,1875.99,0.0,3215.84,3251.64,-2.06,0.0,0.0,1905.01,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-10,21:22:25.385000,Corte 3844,Caja 3,Cajero 3,1757.28,2569.81,1906.88,2460.07,2419.25,-46.7,43.64,0.0,2564.41,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-11,15:54:03.171000,Corte 3845,Caja 3,Cajero 5,1380.12,1451.13,380.96,2438.84,2444.14,0.5,185.6,0.0,1260.01,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-12,16:11:54.420000,Corte 3846,Caja 3,Cajero 5,1370.14,2167.26,0.0,3515.01,3515.59,0.18,0.0,0.0,2155.24,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-12,20:21:14.630000,Corte 3847,Caja 3,Cajero 3,1312.89,839.55,0.0,2186.61,2178.33,0.0,0.0,0.0,855.02,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-13,15:41:11.576000,Corte 3848,Caja 3,Cajero 5,1276.57,1887.74,0.0,3161.86,3121.75,0.68,0.0,0.0,1862.73,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-13,20:20:47.095000,Corte 3849,Caja 3,Cajero 3,1660.69,734.4,0.0,2382.64,2368.05,-1.72,129.99,0.0,611.48,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-14,15:34:03.873000,Corte 3850,Caja 3,Cajero 5,1372.79,1273.25,1281.95,1352.52,1384.6,0.1,0.0,0.0,1287.07,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-14,20:14:59.053000,Corte 3851,Caja 3,Cajero 5,1375.33,1272.6,0.0,2673.94,2637.86,0.0,0.0,488.54,786.0,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-15,15:50:45.184000,Corte 3852,Caja 3,Cajero 5,1338.92,638.29,643.16,1334.0,1382.3,34.45,51.38,0.0,602.01,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-15,20:18:02.361000,Corte 3853,Caja 3,Cajero 3,1348.54,797.94,345.49,1780.55,1720.78,-31.82,0.0,0.0,786.79,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-16,15:42:28.708000,Corte 3854,Caja 3,Cajero 5,1229.65,1167.61,637.84,1794.04,1797.16,-0.21,0.0,134.28,1051.7,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-17,08:24:09.839000,Corte 3855,Caja 3,Cajero 3,1567.12,716.99,597.79,1663.48,1614.77,-59.73,0.0,0.0,710.79,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-17,13:31:36.704000,Corte 3856,Caja 3,Cajero 5,1424.2,1459.19,0.0,2910.34,2972.46,64.7,0.0,144.5,1340.03,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-17,21:18:57.296000,Corte 3857,Caja 3,Cajero 3,1795.82,2746.47,1263.72,3257.0,3215.08,-61.88,95.61,0.0,2686.78,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-18,15:51:51.120000,Corte 3858,Caja 3,Cajero 5,1506.37,1802.55,386.72,2957.64,2879.36,0.52,0.0,0.0,1756.49,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-19,16:20:07.817000,Corte 3859,Caja 3,Cajero 5,1286.38,966.61,0.0,2222.37,2243.37,-0.11,0.0,133.8,836.17,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-19,20:26:00.844000,Corte 3860,Caja 3,Cajero 3,1421.41,614.1,0.0,1998.81,2011.67,6.66,0.0,0.0,602.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-20,15:43:46.550000,Corte 3861,Caja 3,Cajero 5,939.1,2051.06,1282.89,1741.3,1722.05,-1.01,459.41,0.0,1592.26,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-20,20:17:16.244000,Corte 3862,Caja 3,Cajero 3,1294.59,499.21,0.0,1802.29,1770.59,0.63,0.0,0.0,494.41,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-21,15:59:48.022000,Corte 3863,Caja 3,Cajero 5,1151.94,1580.5,336.42,2396.82,2145.32,-211.42,0.0,0.0,1556.53,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-21,20:21:39.728000,Corte 3864,Caja 3,Cajero 3,1223.28,987.11,380.39,1804.79,1836.32,32.58,0.0,0.0,988.65,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-22,15:40:19.264000,Corte 3865,Caja 3,Cajero 5,576.75,1632.38,0.0,2254.1,2259.58,0.0,0.0,125.33,1534.97,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-22,20:18:16.103000,Corte 3866,Caja 3,Cajero 3,1765.57,414.26,0.0,2180.6,2137.09,-3.16,0.0,0.0,415.29,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-23,15:38:02.398000,Corte 3867,Caja 3,Cajero 5,1620.46,1368.12,0.0,3039.46,2975.12,0.86,0.0,0.0,1391.15,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-23,20:27:35.070000,Corte 3868,Caja 3,Cajero 5,1756.65,955.6,599.06,2118.01,2096.98,-10.64,0.0,0.0,947.33,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-24,15:06:06.951000,Corte 3869,Caja 3,Cajero 5,1343.48,1229.12,0.0,2521.73,2559.1,39.62,0.0,70.31,1130.64,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-24,21:24:34.804000,Corte 3870,Caja 3,Cajero 3,1805.58,2278.58,0.0,4084.59,4126.8,0.31,125.25,0.0,2192.45,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-25,15:53:23.077000,Corte 3871,Caja 3,Cajero 5,1635.23,2929.7,2285.11,2328.84,2291.82,0.0,64.47,159.79,2711.1,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-26,15:36:53.885000,Corte 3872,Caja 3,Cajero 5,1491.4,1920.22,1267.93,2136.25,2215.14,63.86,0.0,161.05,1792.57,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-26,20:22:47.081000,Corte 3873,Caja 3,Cajero 3,1302.96,2431.59,0.0,3697.71,3662.78,3.91,0.0,0.0,2408.25,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-27,15:49:14.517000,Corte 3874,Caja 3,Cajero 5,1498.17,1076.6,0.0,2506.58,2577.49,0.6,74.73,161.13,843.81,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-27,20:19:40.615000,Corte 3875,Caja 3,Cajero 3,1605.27,1311.27,0.0,2942.22,2896.83,6.27,563.8,0.0,744.74,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-28,15:44:14.736000,Corte 3876,Caja 3,Cajero 5,1098.34,1141.12,0.0,2246.07,2215.41,0.64,391.69,0.0,734.83,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-28,20:34:48.516000,Corte 3877,Caja 3,Cajero 3,1252.08,1360.38,0.0,2615.97,2607.43,-3.04,0.0,0.0,1368.34,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 2,2024-08-29,15:32:44.306000,Corte 3878,Caja 3,Cajero 5,1129.55,1114.0,0.0,2240.15,2220.54,-2.92,0.0,0.0,1095.75,NO,Admin 1,INFORMACION_PROTEGIDA
