SUCURSAL,FECHA,FOLIO_INTERNO,UUID_FISCAL,ESTATUS,CLIENTE,RFC,ARTICULO,CANTIDAD,PRECIO_UNITARIO,IMPORTE_RENGLON,SUBTOTAL_FACTURA,IMPUESTOS_FACTURA,TOTAL_FACTURA,USO_CFDI,METODO_PAGO
Tienda 1,2025-02-01,Fact 8972,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2282,2.0,32.11,65.6,64.58,10.45,75.15,G03 ,PUE
Tienda 1,2025-02-02,Fact 8973,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1588,1.0,719.18,720.07,718.63,116.9,826.96,G03 ,PUE
Tienda 1,2025-02-03,Fact 8974,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2264,18.0,3.82,68.45,69.19,11.09,79.91,G03 ,PUE
Tienda 1,2025-02-03,Fact 8975,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1773,1.0,19.89,19.66,26.33,4.24,30.89,G03 ,PUE
Tienda 1,2025-02-03,Fact 8975,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 85,1.0,6.49,6.6,26.0,4.16,30.54,G03 ,PUE
Tienda 1,2025-02-04,Fact 8976,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 380,1.0,42.96,43.34,46.93,7.35,53.9,G03 ,PUE
Tienda 1,2025-02-04,Fact 8976,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2283,1.0,3.32,3.29,46.63,7.48,54.5,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2284,0.61,129.38,79.74,610.53,95.55,708.73,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2136,1.0,9.33,9.39,600.49,95.69,690.31,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 81,1.0,12.5,12.57,601.06,96.17,694.13,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2285,1.0,244.51,244.9,606.27,95.32,702.1,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 83,2.0,34.89,69.55,603.32,96.35,690.03,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2095,1.0,102.91,101.46,600.55,95.35,709.5,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1370,4.0,20.86,83.38,611.36,97.33,695.2,G03 ,PUE
Tienda 1,2025-02-04,Fact 8977,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1889,2.0,0.64,1.29,597.1,97.36,690.67,G03 ,PUE
Tienda 1,2025-02-04,Fact 8978,UUID 1,VIGENTE,Cliente 108,INFORMACION_PROTEGIDA,Prod 2286,1.0,20.74,21.08,21.05,3.3,24.15,G03 ,PUE
Tienda 1,2025-02-05,Fact 8979,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 201,3.0,10.47,31.4,30.98,5.04,36.57,G01 ,PUE
Tienda 1,2025-02-05,Fact 8980,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1100,2.68,46.48,126.34,312.94,49.61,356.78,G03 ,PUE
Tienda 1,2025-02-05,Fact 8980,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 568,10.0,18.71,188.25,310.18,49.24,359.57,G03 ,PUE
Tienda 1,2025-02-05,Fact 8981,UUID 1,VIGENTE,Cliente 35,INFORMACION_PROTEGIDA,Prod 568,4.0,18.69,73.44,442.39,71.65,523.77,G03 ,PUE
Tienda 1,2025-02-05,Fact 8981,UUID 1,VIGENTE,Cliente 35,INFORMACION_PROTEGIDA,Prod 817,75.0,1.07,79.37,440.12,70.35,521.81,G03 ,PUE
Tienda 1,2025-02-05,Fact 8981,UUID 1,VIGENTE,Cliente 35,INFORMACION_PROTEGIDA,Prod 1596,1.0,273.56,273.9,448.34,71.2,514.76,G03 ,PUE
Tienda 1,2025-02-05,Fact 8981,UUID 1,VIGENTE,Cliente 35,INFORMACION_PROTEGIDA,Prod 2287,1.0,18.63,18.56,439.61,72.16,511.43,G03 ,PUE
Tienda 1,2025-02-05,Fact 8982,UUID 1,VIGENTE,Cliente 301,INFORMACION_PROTEGIDA,Prod 2217,1.0,63.34,62.41,105.66,17.05,124.48,G03 ,PUE
Tienda 1,2025-02-05,Fact 8982,UUID 1,VIGENTE,Cliente 301,INFORMACION_PROTEGIDA,Prod 2288,1.0,43.32,43.83,105.12,17.22,123.79,G03 ,PUE
Tienda 1,2025-02-05,Fact 8983,UUID 1,VIGENTE,Cliente 116,INFORMACION_PROTEGIDA,Prod 335,1.0,2.7,2.74,83.4,13.19,95.01,G03 ,PUE
Tienda 1,2025-02-05,Fact 8983,UUID 1,VIGENTE,Cliente 116,INFORMACION_PROTEGIDA,Prod 211,1.0,78.9,79.1,82.7,13.07,94.4,G03 ,PUE
Tienda 1,2025-02-05,Fact 8984,UUID 1,VIGENTE,Cliente 193,INFORMACION_PROTEGIDA,Prod 211,1.0,79.58,79.2,104.69,16.66,123.06,G03 ,PUE
Tienda 1,2025-02-05,Fact 8984,UUID 1,VIGENTE,Cliente 193,INFORMACION_PROTEGIDA,Prod 378,1.0,25.02,25.4,105.42,16.83,120.9,G03 ,PUE
Tienda 1,2025-02-05,Fact 8985,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 602,24.0,0.82,19.57,27.26,4.45,32.14,G03 ,PUE
Tienda 1,2025-02-05,Fact 8985,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 95,1.0,7.7,7.76,27.38,4.38,31.76,G03 ,PUE
Tienda 1,2025-02-05,Fact 8986,UUID 1,CANCELADA,Cliente 5,INFORMACION_PROTEGIDA,Prod 1004,2.0,8.21,16.65,45.61,7.43,52.78,G03 ,PUE
Tienda 1,2025-02-05,Fact 8986,UUID 1,CANCELADA,Cliente 5,INFORMACION_PROTEGIDA,Prod 726,2.0,14.81,29.71,46.19,7.41,53.3,G03 ,PUE
Tienda 1,2025-02-06,Fact 8987,UUID 1,VIGENTE,Cliente 228,INFORMACION_PROTEGIDA,Prod 2289,1.0,177.33,175.74,179.54,28.43,208.77,G03 ,PUE
Tienda 1,2025-02-06,Fact 8988,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2290,1.0,385.6,381.35,380.38,60.69,445.02,G03 ,PUE
Tienda 1,2025-02-06,Fact 8989,UUID 1,CANCELADA,Cliente 242,INFORMACION_PROTEGIDA,Prod 2291,1.0,202.41,198.87,202.88,31.72,234.43,G03 ,PUE
Tienda 1,2025-02-06,Fact 8990,UUID 1,CANCELADA,Cliente 242,INFORMACION_PROTEGIDA,Prod 2291,1.0,201.22,201.14,197.49,32.48,232.52,G03 ,PUE
Tienda 1,2025-02-06,Fact 8991,UUID 1,VIGENTE,Cliente 38,INFORMACION_PROTEGIDA,Prod 1959,1.0,97.71,98.34,99.0,15.71,112.71,G03 ,PUE
Tienda 1,2025-02-06,Fact 8992,UUID 1,VIGENTE,Cliente 4,INFORMACION_PROTEGIDA,Prod 5,18.5,2.78,50.16,61.77,9.71,70.7,G03 ,PUE
Tienda 1,2025-02-06,Fact 8992,UUID 1,VIGENTE,Cliente 4,INFORMACION_PROTEGIDA,Prod 201,1.0,10.38,10.33,61.68,9.91,71.12,G03 ,PUE
Tienda 1,2025-02-06,Fact 8993,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 56,2.08,41.21,85.5,339.28,55.17,399.35,G03 ,PUE
Tienda 1,2025-02-06,Fact 8993,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1876,10.0,23.04,232.58,336.87,54.01,399.31,G03 ,PUE
Tienda 1,2025-02-06,Fact 8993,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 340,1.0,25.0,24.98,337.74,54.88,389.72,G03 ,PUE
Tienda 1,2025-02-07,Fact 8994,UUID 1,VIGENTE,Cliente 296,INFORMACION_PROTEGIDA,Prod 307,3.8,24.86,93.68,93.93,14.81,110.24,G01 ,PUE
Tienda 1,2025-02-07,Fact 8995,UUID 1,VIGENTE,Cliente 162,INFORMACION_PROTEGIDA,Prod 2292,20.0,5.95,121.79,153.96,24.89,181.96,G03 ,PUE
Tienda 1,2025-02-07,Fact 8995,UUID 1,VIGENTE,Cliente 162,INFORMACION_PROTEGIDA,Prod 1719,1.0,35.32,35.0,157.77,24.75,182.41,G03 ,PUE
Tienda 1,2025-02-07,Fact 8996,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 215,1.0,38.15,37.95,69.58,11.35,82.51,G03 ,PUE
Tienda 1,2025-02-07,Fact 8996,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1835,1.0,32.42,32.75,70.07,11.06,82.05,G03 ,PUE
Tienda 1,2025-02-07,Fact 8997,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2293,5.0,6.66,33.05,45.12,7.32,53.25,G01 ,PUE
Tienda 1,2025-02-07,Fact 8997,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 292,23.0,0.54,12.7,45.57,7.23,53.39,G01 ,PUE
Tienda 1,2025-02-08,Fact 8998,UUID 1,VIGENTE,Cliente 208,INFORMACION_PROTEGIDA,Prod 1654,5.0,14.82,74.65,73.67,11.99,85.96,G03 ,PUE
Tienda 1,2025-02-08,Fact 8999,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 396,10.0,8.16,83.29,104.64,16.72,122.65,G03 ,PUE
Tienda 1,2025-02-08,Fact 8999,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 88,1.0,20.29,20.21,104.31,17.1,121.16,G03 ,PUE
Tienda 1,2025-02-08,Fact 8999,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 333,1.0,3.3,3.27,106.42,16.87,122.06,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 500,2.0,11.07,21.65,239.09,37.96,277.0,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 334,4.0,4.34,17.62,240.75,38.69,273.83,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1393,2.0,8.66,17.68,240.99,37.95,280.26,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 864,1.0,163.5,163.06,236.28,38.52,274.13,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 88,1.0,20.48,20.23,240.6,38.1,274.75,G03 ,PUE
Tienda 1,2025-02-09,Fact 9000,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1889,1.0,0.64,0.63,236.62,38.57,280.16,G03 ,PUE
Tienda 1,2025-02-09,Fact 9001,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 765,6.0,21.11,129.03,130.01,20.28,147.95,G03 ,PUE
Tienda 1,2025-02-09,Fact 9002,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 56,0.77,41.25,31.91,31.34,5.01,36.93,G03 ,PUE
Tienda 1,2025-02-09,Fact 9003,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2265,4.5,30.27,134.07,321.52,51.99,375.14,G03 ,PUE
Tienda 1,2025-02-09,Fact 9003,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2294,4.3,43.77,187.58,322.84,50.79,372.28,G03 ,PUE
Tienda 1,2025-02-11,Fact 9004,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 305,20.0,26.22,528.82,871.98,142.0,1023.73,G03 ,PUE
Tienda 1,2025-02-11,Fact 9004,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 183,400.0,0.32,130.44,878.86,139.15,1016.74,G03 ,PUE
Tienda 1,2025-02-11,Fact 9004,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 446,15.0,13.86,208.28,886.44,141.6,1020.42,G03 ,PUE
Tienda 1,2025-02-11,Fact 9004,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 271,1.0,14.05,14.3,879.53,138.22,1019.44,G03 ,PUE
Tienda 1,2025-02-11,Fact 9005,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1015,1.0,133.61,134.74,133.3,21.76,153.66,G03 ,PUE
Tienda 1,2025-02-11,Fact 9006,UUID 1,VIGENTE,Cliente 74,INFORMACION_PROTEGIDA,Prod 402,1.0,24.41,24.63,62.78,9.86,72.3,G03 ,PUE
Tienda 1,2025-02-11,Fact 9006,UUID 1,VIGENTE,Cliente 74,INFORMACION_PROTEGIDA,Prod 2295,1.0,38.13,38.32,63.22,10.01,73.46,G03 ,PUE
Tienda 1,2025-02-11,Fact 9007,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 196,1.0,13.59,13.64,13.75,2.18,15.88,G01 ,PUE
Tienda 1,2025-02-11,Fact 9008,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 147,10.0,7.14,71.68,72.15,11.26,83.04,G01 ,PUE
Tienda 1,2025-02-11,Fact 9009,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 811,1.0,45.92,46.54,46.79,7.55,53.82,G03 ,PUE
Tienda 1,2025-02-11,Fact 9010,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 464,4.0,4.88,19.87,83.99,13.45,98.45,G03 ,PUE
Tienda 1,2025-02-11,Fact 9010,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2296,10.0,4.38,44.11,84.53,13.68,98.85,G03 ,PUE
Tienda 1,2025-02-11,Fact 9010,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2297,2.0,9.25,18.73,83.71,13.48,99.16,G03 ,PUE
Tienda 1,2025-02-11,Fact 9010,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 701,0.05,52.52,2.66,85.66,13.57,99.15,G03 ,PUE
Tienda 1,2025-02-12,Fact 9011,UUID 1,VIGENTE,Cliente 301,INFORMACION_PROTEGIDA,Prod 2298,1.0,451.01,451.31,449.18,70.45,521.48,G03 ,PUE
Tienda 1,2025-02-12,Fact 9012,UUID 1,VIGENTE,Cliente 12,INFORMACION_PROTEGIDA,Prod 1758,1.0,240.13,244.41,239.94,0.0,241.64,G03 ,PUE
Tienda 1,2025-02-12,Fact 9013,UUID 1,VIGENTE,Cliente 296,INFORMACION_PROTEGIDA,Prod 2299,7.0,6.67,46.32,297.57,48.26,342.74,G01 ,PUE
Tienda 1,2025-02-12,Fact 9013,UUID 1,VIGENTE,Cliente 296,INFORMACION_PROTEGIDA,Prod 1729,1.0,125.89,124.12,299.71,47.34,344.78,G01 ,PUE
Tienda 1,2025-02-12,Fact 9013,UUID 1,VIGENTE,Cliente 296,INFORMACION_PROTEGIDA,Prod 2203,1.0,3.87,3.86,300.15,48.1,352.65,G01 ,PUE
Tienda 1,2025-02-12,Fact 9013,UUID 1,VIGENTE,Cliente 296,INFORMACION_PROTEGIDA,Prod 1472,1.0,123.47,123.59,296.36,47.73,352.11,G01 ,PUE
Tienda 1,2025-02-13,Fact 9014,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 618,100.0,0.41,41.47,235.89,37.66,268.37,G03 ,PUE
Tienda 1,2025-02-13,Fact 9014,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 608,1.0,57.65,57.84,234.71,37.83,270.2,G03 ,PUE
Tienda 1,2025-02-13,Fact 9014,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 1454,48.0,1.38,66.35,234.03,37.64,272.77,G03 ,PUE
Tienda 1,2025-02-13,Fact 9014,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 183,100.0,0.32,32.07,237.44,37.09,275.67,G03 ,PUE
Tienda 1,2025-02-13,Fact 9014,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 639,1.0,37.69,38.2,234.77,37.27,269.73,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 30,1.0,29.48,29.31,192.9,30.69,225.91,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 73,1.0,19.13,19.01,194.75,30.9,222.14,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1408,1.0,38.12,38.28,195.03,31.41,225.24,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 124,1.0,4.37,4.35,194.48,31.45,228.76,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 126,2.0,2.71,5.52,192.09,30.6,222.41,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 317,1.0,2.22,2.22,196.16,31.34,225.03,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 286,1.0,4.87,4.89,193.05,31.47,228.83,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 330,1.0,4.9,4.93,196.16,31.01,225.19,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 151,1.0,2.75,2.73,193.83,31.43,225.6,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 153,4.06,15.14,62.79,196.83,31.44,225.58,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 288,2.0,10.43,20.94,195.38,31.14,227.99,G03 ,PUE
Tienda 1,2025-02-13,Fact 9015,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1889,1.0,0.64,0.63,193.36,31.04,225.46,G03 ,PUE
Tienda 1,2025-02-13,Fact 9016,UUID 1,VIGENTE,Cliente 12,INFORMACION_PROTEGIDA,Prod 1758,1.0,207.0,205.54,204.69,33.38,244.53,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 483,1.0,5.48,5.54,195.73,31.12,226.32,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2300,1.0,56.88,57.82,191.53,31.25,225.05,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 836,1.0,13.73,13.73,193.33,30.87,220.76,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1802,1.0,32.39,31.95,192.2,31.14,226.68,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 672,1.0,82.31,83.4,194.35,30.48,223.24,G03 ,PUE
Tienda 1,2025-02-13,Fact 9017,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1889,1.0,0.54,0.55,190.94,31.23,222.08,G03 ,PUE
Tienda 1,2025-02-13,Fact 9018,UUID 1,VIGENTE,Cliente 3,INFORMACION_PROTEGIDA,Prod 757,1.0,9.2,9.29,91.09,14.67,108.02,G03 ,PUE
Tienda 1,2025-02-13,Fact 9018,UUID 1,VIGENTE,Cliente 3,INFORMACION_PROTEGIDA,Prod 2301,5.0,11.4,57.19,93.36,14.87,105.94,G03 ,PUE
Tienda 1,2025-02-13,Fact 9018,UUID 1,VIGENTE,Cliente 3,INFORMACION_PROTEGIDA,Prod 1948,2.0,12.65,25.54,91.4,14.55,108.28,G03 ,PUE
Tienda 1,2025-02-14,Fact 9019,UUID 1,VIGENTE,Cliente 122,INFORMACION_PROTEGIDA,Prod 277,2.0,137.43,273.49,269.69,43.7,318.29,G03 ,PUE
Tienda 1,2025-02-14,Fact 9020,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 696,1.0,197.64,201.27,199.03,31.74,233.71,G03 ,PUE
Tienda 1,2025-02-14,Fact 9021,UUID 1,VIGENTE,Cliente 45,INFORMACION_PROTEGIDA,Prod 147,20.0,7.13,142.17,158.47,25.43,184.98,G03 ,PUE
Tienda 1,2025-02-14,Fact 9021,UUID 1,VIGENTE,Cliente 45,INFORMACION_PROTEGIDA,Prod 475,30.0,0.55,16.36,159.55,25.65,182.7,G03 ,PUE
Tienda 1,2025-02-14,Fact 9022,UUID 1,VIGENTE,Cliente 304,INFORMACION_PROTEGIDA,Prod 1233,30.0,8.23,243.28,243.79,39.33,283.01,G03 ,PUE
Tienda 1,2025-02-15,Fact 9023,UUID 1,VIGENTE,Cliente 116,INFORMACION_PROTEGIDA,Prod 625,50.0,0.3,14.6,14.83,2.38,16.94,G03 ,PUE
Tienda 1,2025-02-15,Fact 9024,UUID 1,VIGENTE,Cliente 116,INFORMACION_PROTEGIDA,Prod 828,1.0,25.05,25.25,25.02,4.05,29.1,G03 ,PUE
Tienda 1,2025-02-15,Fact 9025,UUID 1,VIGENTE,Cliente 305,INFORMACION_PROTEGIDA,Prod 307,2.0,25.01,50.02,137.41,21.48,155.9,G03 ,PUE
Tienda 1,2025-02-15,Fact 9025,UUID 1,VIGENTE,Cliente 305,INFORMACION_PROTEGIDA,Prod 310,2.0,17.76,35.27,134.61,21.86,157.9,G03 ,PUE
Tienda 1,2025-02-15,Fact 9025,UUID 1,VIGENTE,Cliente 305,INFORMACION_PROTEGIDA,Prod 316,1.0,26.41,25.99,137.33,21.82,159.81,G03 ,PUE
Tienda 1,2025-02-15,Fact 9025,UUID 1,VIGENTE,Cliente 305,INFORMACION_PROTEGIDA,Prod 2174,1.0,19.49,19.83,137.6,21.95,159.76,G03 ,PUE
Tienda 1,2025-02-15,Fact 9025,UUID 1,VIGENTE,Cliente 305,INFORMACION_PROTEGIDA,Prod 198,1.0,5.54,5.53,136.91,22.07,155.9,G03 ,PUE
Tienda 1,2025-02-15,Fact 9026,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 616,1.0,17.82,18.08,150.25,23.73,174.74,G03 ,PUE
Tienda 1,2025-02-15,Fact 9026,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2174,1.0,19.88,19.92,150.62,23.77,169.88,G03 ,PUE
Tienda 1,2025-02-15,Fact 9026,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 307,3.0,24.6,74.17,146.36,23.85,174.43,G03 ,PUE
Tienda 1,2025-02-15,Fact 9026,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 309,1.0,9.18,9.3,148.85,23.98,174.64,G03 ,PUE
Tienda 1,2025-02-15,Fact 9026,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 311,2.0,13.63,27.53,148.53,23.64,171.22,G03 ,PUE
Tienda 1,2025-02-16,Fact 9027,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 2302,1.0,13.8,13.83,13.66,2.23,15.71,G03 ,PUE
Tienda 1,2025-02-17,Fact 9028,UUID 1,VIGENTE,Cliente 12,INFORMACION_PROTEGIDA,Prod 61,2.0,9.37,18.74,28.67,4.5,33.43,G03 ,PUE
Tienda 1,2025-02-17,Fact 9028,UUID 1,VIGENTE,Cliente 12,INFORMACION_PROTEGIDA,Prod 43,2.0,4.92,9.82,28.69,4.51,33.38,G03 ,PUE
Tienda 1,2025-02-17,Fact 9029,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 965,3.0,38.39,113.81,114.54,18.23,133.44,G03 ,PUE
Tienda 1,2025-02-17,Fact 9030,UUID 1,VIGENTE,Cliente 122,INFORMACION_PROTEGIDA,Prod 570,3.0,13.13,39.08,39.31,6.34,45.69,G03 ,PUE
Tienda 1,2025-02-17,Fact 9031,UUID 1,VIGENTE,Cliente 108,INFORMACION_PROTEGIDA,Prod 78,1.0,21.12,21.69,21.1,3.42,25.03,G03 ,PUE
Tienda 1,2025-02-18,Fact 9032,UUID 1,VIGENTE,Cliente 122,INFORMACION_PROTEGIDA,Prod 2257,2.0,30.22,59.7,98.18,15.51,113.25,G03 ,PUE
Tienda 1,2025-02-18,Fact 9032,UUID 1,VIGENTE,Cliente 122,INFORMACION_PROTEGIDA,Prod 1361,1.0,37.37,37.53,97.82,15.55,112.4,G03 ,PUE
Tienda 1,2025-02-18,Fact 9033,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 1760,1.0,137.73,139.85,226.39,35.98,259.01,G03 ,PUE
Tienda 1,2025-02-18,Fact 9033,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 164,1.21,27.58,33.72,225.27,35.46,258.46,G03 ,PUE
Tienda 1,2025-02-18,Fact 9033,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 2197,1.0,12.54,12.66,224.93,36.21,258.83,G03 ,PUE
Tienda 1,2025-02-18,Fact 9033,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 995,1.0,17.46,17.71,222.96,35.91,259.66,G03 ,PUE
Tienda 1,2025-02-18,Fact 9033,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 432,1.0,20.56,21.04,227.27,36.06,260.85,G03 ,PUE
Tienda 1,2025-02-18,Fact 9034,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 835,1.0,26.6,27.05,34.13,5.57,39.5,G03 ,PUE
Tienda 1,2025-02-18,Fact 9034,UUID 1,VIGENTE,Cliente 5,INFORMACION_PROTEGIDA,Prod 1639,1.0,3.33,3.26,34.11,5.53,39.87,G03 ,PUE
